,Time,Open,High,Low,Close,Volume,Date
86,1588896000,598.0,601.2,589.5,591.9,5051381,2020-05-08
87,1589155200,600.95,600.95,583.45,586.05,5853898,2020-05-11
88,1589241600,587.0,593.8,566.2,570.15,8868988,2020-05-12
89,1589328000,600.0,605.0,568.9,570.2,10438684,2020-05-13
90,1589414400,571.0,577.9,566.1,569.75,8546052,2020-05-14
91,1589500800,572.0,585.0,565.6,570.3,14388640,2020-05-15
92,1589760000,570.6,605.0,570.5,600.45,22898149,2020-05-18
93,1589846400,600.0,608.8,590.2,594.95,10952723,2020-05-19
94,1589932800,597.0,624.35,595.4,620.65,13441070,2020-05-20
95,1590019200,620.65,626.85,612.3,616.6,7916847,2020-05-21
96,1590105600,616.7,641.85,610.1,639.35,10875625,2020-05-22
97,1590451200,640.0,646.9,624.05,627.7,8859499,2020-05-26
98,1590537600,630.0,637.8,625.8,633.05,7710110,2020-05-27
99,1590624000,634.0,637.65,626.05,628.35,5488725,2020-05-28
100,1590710400,633.0,650.95,631.0,648.15,10580213,2020-05-29
101,1590969600,649.0,652.6,634.55,642.5,7439126,2020-06-01
102,1591056000,644.9,658.65,636.0,637.6,6883613,2020-06-02
103,1591142400,646.85,649.5,635.3,641.2,5044705,2020-06-03
104,1591228800,643.0,664.8,642.5,660.55,10452588,2020-06-04
105,1591315200,665.0,669.75,649.0,650.9,6481383,2020-06-05
106,1591574400,656.7,657.8,633.05,635.1,6263354,2020-06-08
107,1591660800,638.9,654.3,637.05,640.05,8968473,2020-06-09
108,1591747200,646.8,650.75,639.8,642.95,5426109,2020-06-10
109,1591833600,645.65,646.95,632.8,635.0,3172467,2020-06-11
110,1591920000,616.3,645.0,616.3,643.6,5579264,2020-06-12
111,1592179200,643.0,653.5,637.0,643.65,4520269,2020-06-15
112,1592265600,644.5,650.0,632.45,637.8,2927072,2020-06-16
113,1592352000,640.0,643.8,635.0,640.35,2648049,2020-06-17
114,1592438400,641.65,644.8,636.4,642.05,2161531,2020-06-18
115,1592524800,648.85,648.85,631.5,636.2,4476030,2020-06-19
116,1592784000,691.0,692.5,651.65,655.95,29313468,2020-06-22
117,1592870400,674.0,674.0,655.4,659.8,8287942,2020-06-23
118,1592956800,660.0,662.25,628.3,631.2,6955964,2020-06-24
119,1593043200,632.0,642.0,629.15,634.9,5816412,2020-06-25
120,1593129600,639.0,643.65,631.6,634.9,3847867,2020-06-26
121,1593388800,637.0,648.0,635.4,644.9,6772345,2020-06-29
122,1593475200,647.95,649.9,638.0,640.25,4319890,2020-06-30
123,1593561600,642.6,642.6,621.05,627.1,4809654,2020-07-01
124,1593648000,630.0,654.45,626.0,646.2,6169883,2020-07-02
125,1593734400,652.95,652.95,635.5,638.8,5380124,2020-07-03
126,1593993600,640.0,644.25,629.2,634.6,5604898,2020-07-06
127,1594080000,637.95,642.6,635.2,636.55,3781547,2020-07-07
128,1594166400,643.45,648.0,632.5,634.4,6953560,2020-07-08
129,1594252800,643.95,643.95,636.25,639.05,4354463,2020-07-09
130,1594339200,640.0,647.0,636.7,638.9,4119833,2020-07-10
131,1594598400,641.0,646.0,636.6,638.35,3450074,2020-07-13
132,1594684800,639.95,644.0,631.25,632.3,5432821,2020-07-14
133,1594771200,634.4,643.5,633.1,638.2,4253994,2020-07-15
134,1594857600,639.95,677.4,635.9,674.5,16098367,2020-07-16
135,1594944000,674.5,696.65,669.25,689.1,15244105,2020-07-17
136,1595203200,689.0,690.85,672.35,674.35,5469496,2020-07-20
137,1595289600,676.1,682.1,660.0,662.3,4314960,2020-07-21
138,1595376000,666.15,677.8,657.5,661.7,5918154,2020-07-22
139,1595462400,663.95,674.0,662.2,671.45,4620517,2020-07-23
140,1595548800,673.0,681.0,658.2,666.05,4962946,2020-07-24
141,1595808000,673.95,673.95,650.4,652.9,4465120,2020-07-27
142,1595894400,651.0,665.75,644.25,662.6,4583122,2020-07-28
143,1595980800,662.6,685.55,662.6,681.25,7288841,2020-07-29
144,1596067200,681.2,698.95,681.0,685.95,7171188,2020-07-30
145,1596153600,687.0,724.0,687.0,720.15,18897332,2020-07-31
146,1596412800,724.0,734.2,701.0,710.4,12500684,2020-08-03
147,1596499200,708.0,718.9,703.2,713.85,6971075,2020-08-04
148,1596585600,720.8,729.95,716.0,722.15,5263247,2020-08-05
149,1596672000,724.95,739.7,720.1,731.1,9663912,2020-08-06
150,1596758400,738.0,739.65,724.5,728.65,6159882,2020-08-07
151,1597017600,760.0,814.5,751.35,795.6,56895564,2020-08-10
152,1597104000,801.1,801.85,768.75,778.0,14861526,2020-08-11
153,1597190400,778.0,778.0,755.6,762.1,7841606,2020-08-12
154,1597276800,765.95,782.9,754.1,760.25,13741283,2020-08-13
155,1597363200,762.0,787.75,752.55,771.8,16276397,2020-08-14
156,1597622400,779.0,781.0,765.5,771.65,6145819,2020-08-17
157,1597708800,772.0,779.65,763.0,764.85,5520727,2020-08-18
158,1597795200,770.0,772.7,756.65,758.35,6296081,2020-08-19
159,1597881600,758.35,771.75,758.35,762.7,8167571,2020-08-20
160,1597968000,768.85,770.6,759.05,760.75,4700989,2020-08-21
161,1598227200,763.0,767.0,750.25,751.75,4942354,2020-08-24
162,1598313600,756.25,758.0,745.25,747.75,3424068,2020-08-25
163,1598400000,751.5,754.0,744.2,748.0,3730761,2020-08-26
164,1598486400,750.8,764.0,749.95,756.2,6989244,2020-08-27
165,1598572800,763.0,771.0,746.7,748.6,8206125,2020-08-28
166,1598832000,752.0,755.7,705.2,713.55,7649142,2020-08-31
167,1598918400,713.55,741.0,710.0,736.55,6260042,2020-09-01
168,1599004800,739.95,748.5,729.2,738.25,5583378,2020-09-02
169,1599091200,742.7,745.95,735.0,738.6,3560610,2020-09-03
170,1599177600,733.75,750.0,717.1,724.6,7473320,2020-09-04
171,1599436800,728.0,733.8,707.0,716.75,4688730,2020-09-07
172,1599523200,716.75,726.45,704.4,708.2,4818231,2020-09-08
173,1599609600,709.15,734.95,705.2,727.55,9082720,2020-09-09
174,1599696000,729.0,735.9,719.25,726.8,4571167,2020-09-10
175,1599782400,725.8,731.5,720.25,725.95,2465472,2020-09-11
176,1600041600,729.0,730.25,717.75,721.6,3104687,2020-09-14
177,1600128000,723.0,754.0,722.65,742.45,14548327,2020-09-15
178,1600214400,743.95,756.5,732.0,752.6,6773204,2020-09-16
179,1600300800,751.0,762.0,746.7,751.5,7105873,2020-09-17
180,1600387200,780.0,819.3,776.15,806.25,35527345,2020-09-18
181,1600646400,806.25,811.95,762.0,768.1,12576401,2020-09-21
182,1600732800,777.05,787.95,755.15,777.65,14483986,2020-09-22
183,1600819200,783.95,784.0,761.8,767.4,6236596,2020-09-23
184,1600905600,764.45,766.65,730.0,733.45,7123765,2020-09-24
185,1600992000,752.0,777.0,740.4,770.1,13365213,2020-09-25
186,1601251200,772.1,778.0,755.6,774.8,9291117,2020-09-28
187,1601337600,777.6,786.0,759.05,762.35,6583112,2020-09-29
188,1601424000,762.35,794.9,761.05,774.7,14333238,2020-09-30
189,1601510400,779.8,781.0,765.75,773.0,5852563,2020-10-01
190,1601856000,776.0,784.05,762.05,778.65,6798053,2020-10-05
191,1601942400,782.0,788.0,777.0,780.35,4789613,2020-10-06
192,1602028800,780.0,790.65,771.0,773.6,6086372,2020-10-07
193,1602115200,775.0,815.6,774.9,811.45,12019994,2020-10-08
194,1602201600,813.0,825.0,800.35,803.15,11673228,2020-10-09
195,1602460800,805.0,819.75,800.15,813.65,6612623,2020-10-12
196,1602547200,810.0,829.05,778.5,787.15,13964627,2020-10-13
197,1602633600,788.8,794.55,766.8,781.5,8675723,2020-10-14
198,1602720000,780.65,788.0,762.9,768.3,6291197,2020-10-15
199,1602806400,766.95,787.5,758.4,782.35,9099048,2020-10-16
200,1603065600,783.0,784.1,762.15,764.0,4351957,2020-10-19
201,1603152000,765.0,774.7,756.3,764.3,6029721,2020-10-20
202,1603238400,771.8,771.8,756.5,767.1,6932538,2020-10-21
203,1603324800,765.0,769.85,744.0,757.5,8429302,2020-10-22
204,1603411200,761.25,774.65,755.0,757.55,8515910,2020-10-23
205,1603670400,761.2,763.75,742.3,747.15,4665293,2020-10-26
206,1603756800,750.0,773.55,747.0,770.25,7004115,2020-10-27
207,1603843200,771.4,780.0,762.15,765.25,7050213,2020-10-28
208,1603929600,766.1,774.65,757.0,762.3,6084021,2020-10-29
209,1604016000,765.7,767.5,746.0,754.5,4126277,2020-10-30
210,1604275200,757.5,762.35,744.4,751.25,3265890,2020-11-02
211,1604361600,756.1,770.55,750.75,759.3,5390467,2020-11-03
212,1604448000,757.8,783.8,757.2,781.15,9035451,2020-11-04
213,1604534400,786.0,796.1,778.3,793.5,6656549,2020-11-05
214,1604620800,797.4,802.0,786.55,789.95,7765316,2020-11-06
215,1604880000,795.1,804.0,752.3,763.2,21178707,2020-11-09
216,1604966400,769.8,769.8,706.5,717.3,22558440,2020-11-10
217,1605052800,727.0,745.5,718.6,742.35,18892977,2020-11-11
218,1605139200,742.4,758.85,733.5,739.7,10422659,2020-11-12
219,1605225600,742.5,751.0,740.15,744.65,6955531,2020-11-13
220,1605312000,749.5,749.9,744.0,745.75,631992,2020-11-14
221,1605571200,747.4,751.9,734.0,742.55,7313289,2020-11-17
222,1605657600,747.3,752.0,733.5,742.95,7190828,2020-11-18
223,1605744000,742.55,751.9,737.95,742.1,5804230,2020-11-19
224,1605830400,742.0,748.45,732.25,739.9,5394676,2020-11-20
225,1606089600,741.65,758.05,739.4,746.3,8690680,2020-11-23
226,1606176000,748.3,752.0,741.6,748.45,5471533,2020-11-24
227,1606262400,750.1,754.55,728.2,731.65,6060158,2020-11-25
228,1606348800,734.0,741.0,726.5,738.7,6088729,2020-11-26
229,1606435200,741.0,749.0,735.0,745.6,12777697,2020-11-27
0,1606780800,753.0,760.0,746.15,755.6,6241872,2020-12-01
1,1606867200,758.0,761.0,751.15,758.35,3983393,2020-12-02
2,1606953600,760.0,764.8,756.05,762.15,3765555,2020-12-03
3,1607040000,763.0,770.6,757.0,766.95,5423289,2020-12-04
4,1607299200,766.95,782.5,766.0,773.15,6779545,2020-12-07
5,1607385600,777.0,779.45,757.8,766.0,4166424,2020-12-08
6,1607472000,769.9,773.9,759.95,762.4,4045201,2020-12-09
7,1607558400,763.0,767.7,755.1,762.75,3679209,2020-12-10
8,1607644800,764.0,766.1,753.0,755.85,3178041,2020-12-11
9,1607904000,778.3,793.3,776.35,789.3,19785595,2020-12-14
10,1607990400,789.3,798.0,779.25,781.65,8249684,2020-12-15
11,1608076800,790.35,790.35,782.3,786.8,3817724,2020-12-16
12,1608163200,790.75,794.85,781.1,783.2,3984988,2020-12-17
13,1608249600,784.25,796.0,781.5,793.45,6487014,2020-12-18
14,1608508800,793.0,816.9,760.0,778.5,14465355,2020-12-21
15,1608595200,782.0,798.0,761.1,795.0,6139589,2020-12-22
16,1608681600,796.35,827.0,792.25,824.65,8520251,2020-12-23
17,1608768000,828.8,834.9,815.3,833.2,7294578,2020-12-24
18,1609113600,837.6,839.0,825.2,830.15,4810932,2020-12-28
19,1609200000,830.15,835.75,817.5,827.95,3311293,2020-12-29
20,1609286400,830.0,830.0,816.05,823.8,2715404,2020-12-30
21,1609372800,824.0,833.35,816.4,819.95,4842886,2020-12-31
0,1609459200,822.8,828.95,820.65,826.6,2474916,2021-01-01
1,1609718400,831.0,837.3,826.55,832.25,3487801,2021-01-04
2,1609804800,832.25,843.75,825.3,827.25,4559213,2021-01-05
3,1609891200,829.0,834.4,815.25,824.8,3318460,2021-01-06
4,1609977600,830.0,830.45,818.0,826.55,2879675,2021-01-07
5,1610064000,830.7,846.2,827.4,838.7,5072916,2021-01-08
6,1610323200,839.0,860.0,832.75,856.85,5332109,2021-01-11
7,1610409600,860.0,864.6,841.0,843.15,4338010,2021-01-12
8,1610496000,847.35,852.0,832.5,841.7,3596529,2021-01-13
9,1610582400,841.7,847.55,829.0,840.9,3652930,2021-01-14
10,1610668800,839.0,844.9,821.0,823.7,3137877,2021-01-15
11,1610928000,822.0,826.65,796.2,801.75,3742440,2021-01-18
12,1611014400,802.5,825.4,802.5,822.45,3791378,2021-01-19
13,1611100800,822.5,834.9,822.3,832.8,3056546,2021-01-20
14,1611187200,835.0,839.3,809.0,812.75,3326213,2021-01-21
15,1611273600,815.8,822.5,798.25,808.3,3883231,2021-01-22
16,1611532800,813.0,857.0,808.25,836.8,10704200,2021-01-25
17,1611705600,839.9,856.45,825.2,842.5,7410174,2021-01-27
18,1611792000,835.5,848.85,825.7,841.9,4489853,2021-01-28
19,1611878400,847.95,850.85,820.75,825.9,7185812,2021-01-29
20,1612137600,815.0,831.0,779.95,806.4,13856367,2021-02-01
21,1612224000,807.0,826.35,801.5,821.6,8486828,2021-02-02
22,1612310400,826.0,878.9,824.2,849.25,15674616,2021-02-03
23,1612396800,847.55,856.5,832.6,834.45,4639606,2021-02-04
24,1612483200,839.6,854.9,830.5,847.7,7381183,2021-02-05
25,1612742400,852.0,859.25,841.05,847.25,4244906,2021-02-08
26,1612828800,848.0,856.85,839.0,841.75,4200281,2021-02-09
27,1612915200,847.6,867.0,841.0,863.4,5665209,2021-02-10
28,1613001600,868.0,874.9,856.0,859.8,5347864,2021-02-11
29,1613088000,859.0,864.35,845.5,848.55,2473012,2021-02-12
30,1613347200,850.1,856.6,842.0,844.3,2531913,2021-02-15
31,1613433600,850.0,852.25,841.25,848.35,2808115,2021-02-16
32,1613520000,849.45,854.7,833.0,835.7,2539649,2021-02-17
33,1613606400,835.0,843.45,822.5,825.45,4114251,2021-02-18
34,1613692800,823.8,825.45,799.0,807.35,3834443,2021-02-19
35,1613952000,811.4,817.5,786.05,792.45,4090429,2021-02-22
36,1614038400,795.0,803.15,788.4,790.95,3264477,2021-02-23
37,1614124800,794.0,798.1,776.25,789.05,1587082,2021-02-24
38,1614211200,795.0,814.0,790.45,809.15,5478169,2021-02-25
39,1614297600,805.0,820.0,780.0,787.05,7549015,2021-02-26
40,1614556800,795.0,800.5,782.0,789.8,2748271,2021-03-01
41,1614643200,792.6,815.0,790.8,811.8,4275166,2021-03-02
42,1614729600,817.95,818.15,807.6,812.5,3265559,2021-03-03
43,1614816000,807.4,818.0,803.7,806.75,3640996,2021-03-04
44,1614902400,806.5,812.0,800.25,805.15,3832170,2021-03-05
45,1615161600,807.95,819.0,806.2,809.25,2915298,2021-03-08
46,1615248000,812.6,816.7,792.1,797.0,2783825,2021-03-09
47,1615334400,806.0,814.75,801.0,812.4,2512573,2021-03-10
48,1615507200,816.5,818.7,802.0,805.95,2082799,2021-03-12
49,1615766400,807.9,808.9,790.0,805.5,2651062,2021-03-15
50,1615852800,805.1,808.5,787.0,792.3,3671229,2021-03-16
51,1615939200,794.8,794.8,770.0,772.15,3246092,2021-03-17
52,1616025600,776.0,778.45,750.85,755.15,2894624,2021-03-18
53,1616112000,751.0,767.25,738.1,760.65,5262000,2021-03-19
54,1616371200,762.0,784.6,758.7,772.85,3563266,2021-03-22
55,1616457600,775.0,779.4,768.4,776.1,2118532,2021-03-23
56,1616544000,777.8,798.7,772.65,792.95,6904173,2021-03-24
57,1616630400,796.9,802.3,783.3,787.25,5292130,2021-03-25
58,1616716800,791.0,799.0,781.25,787.45,2934548,2021-03-26
59,1617062400,790.25,815.9,790.25,812.2,4453933,2021-03-30
60,1617148800,811.0,823.95,805.0,815.1,3075406,2021-03-31
61,1617235200,819.5,824.0,811.6,818.3,1910949,2021-04-01
62,1617580800,825.0,827.0,806.1,819.75,2920638,2021-04-05
63,1617667200,824.0,845.0,821.85,836.15,4569120,2021-04-06
64,1617753600,836.15,844.9,830.25,840.85,2404472,2021-04-07
65,1617840000,843.0,850.45,838.4,842.0,2459821,2021-04-08
66,1617926400,840.9,892.3,836.65,883.05,11189432,2021-04-09
67,1618185600,890.0,940.0,879.15,902.4,30141861,2021-04-12
68,1618272000,921.95,932.6,878.3,885.2,11667200,2021-04-13
69,1618444800,898.8,925.4,883.9,914.2,13218002,2021-04-15
70,1618531200,919.75,944.25,910.9,938.05,13746268,2021-04-16
71,1618790400,945.25,955.0,924.0,946.3,17805574,2021-04-19
72,1618876800,965.1,966.35,941.1,949.3,10205616,2021-04-20
73,1619049600,958.8,963.15,938.85,944.35,8522208,2021-04-22
74,1619136000,944.35,952.85,922.75,935.6,7972589,2021-04-23
75,1619395200,935.6,940.0,902.15,905.4,10255697,2021-04-26
76,1619481600,913.0,919.5,901.0,912.4,5669049,2021-04-27
77,1619568000,914.35,918.0,902.95,910.2,7251009,2021-04-28
78,1619654400,911.95,917.4,904.0,906.5,4953091,2021-04-29
79,1619740800,900.75,921.0,900.75,910.35,6459737,2021-04-30
80,1620000000,919.1,924.4,906.4,910.2,6330144,2021-05-03
81,1620086400,912.9,912.9,876.0,878.45,8347795,2021-05-04
82,1620172800,885.0,899.0,869.0,888.65,10491085,2021-05-05
83,1620259200,907.0,916.7,880.9,884.3,17973153,2021-05-06
84,1620345600,893.0,895.5,877.0,882.9,5479029,2021-05-07
85,1620604800,892.5,906.45,877.5,900.25,8379304,2021-05-10
86,1620691200,899.95,905.95,888.2,890.9,5864464,2021-05-11
87,1620777600,889.3,906.75,884.3,898.6,5224240,2021-05-12
88,1620950400,909.0,921.0,900.8,904.05,15048471,2021-05-14
89,1621209600,895.0,905.0,870.0,881.2,14122085,2021-05-17
90,1621296000,887.0,888.35,878.45,884.4,5129966,2021-05-18
91,1621382400,887.85,905.95,881.0,903.95,7242643,2021-05-19
92,1621468800,906.0,927.9,905.0,924.2,12378690,2021-05-20
93,1621555200,930.0,935.0,922.3,926.9,6740711,2021-05-21
94,1621814400,931.0,945.5,926.15,931.25,6420035,2021-05-24
95,1621900800,939.65,940.0,930.0,935.6,3695242,2021-05-25
96,1621987200,941.0,951.95,939.05,945.15,5445187,2021-05-26
97,1622073600,946.0,948.75,934.05,942.35,6249606,2021-05-27
98,1622160000,940.2,947.35,931.0,934.35,2156991,2021-05-28
99,1622419200,934.35,951.0,924.0,949.35,3183414,2021-05-31
100,1622505600,952.0,958.0,943.55,946.45,2904962,2021-06-01
101,1622592000,946.45,960.5,946.45,954.7,2449102,2021-06-02
102,1622678400,955.0,959.7,946.0,948.25,2258695,2021-06-03
103,1622764800,948.0,951.5,936.5,946.4,3057699,2021-06-04
104,1623024000,951.75,951.75,937.55,939.8,2028426,2021-06-07
105,1623110400,939.8,955.0,931.85,953.75,2278534,2021-06-08
106,1623196800,954.8,975.0,950.2,958.65,5498857,2021-06-09
107,1623283200,960.95,975.0,960.0,974.2,4754350,2021-06-10
108,1623369600,975.0,982.3,965.5,967.85,3480545,2021-06-11
109,1623628800,972.7,979.0,957.0,976.15,2377279,2021-06-14
110,1623715200,975.0,978.85,967.15,969.7,1289684,2021-06-15
111,1623801600,969.0,971.15,953.8,956.75,1684500,2021-06-16
112,1623888000,955.0,959.75,943.5,950.95,2429291,2021-06-17
113,1623974400,950.95,967.65,945.35,960.9,4978288,2021-06-18
114,1624233600,958.0,962.7,950.5,960.15,1625660,2021-06-21
115,1624320000,956.2,960.9,949.15,955.85,2344400,2021-06-22
116,1624406400,956.0,966.0,954.2,957.75,1807471,2021-06-23
117,1624492800,957.8,958.7,944.0,950.9,1769651,2021-06-24
118,1624579200,951.0,961.0,948.95,957.1,2134441,2021-06-25
119,1624838400,962.0,971.35,957.1,963.05,1759671,2021-06-28
120,1624924800,964.0,989.0,960.05,979.6,4300755,2021-06-29
121,1625011200,992.2,997.0,969.15,971.9,7195632,2021-06-30
122,1625097600,977.2,980.0,967.2,978.1,2291137,2021-07-01
123,1625184000,981.85,985.8,975.1,979.2,1421148,2021-07-02
124,1625443200,979.3,983.85,973.1,974.7,1286458,2021-07-05
125,1625529600,975.0,975.0,964.75,969.1,1157576,2021-07-06
126,1625616000,968.0,968.95,961.0,965.2,1740439,2021-07-07
127,1625702400,965.5,968.0,944.8,950.65,1662518,2021-07-08
128,1625788800,952.0,965.6,949.95,959.8,1301555,2021-07-09
129,1626048000,960.0,967.95,955.85,959.85,1122802,2021-07-12
130,1626134400,962.2,969.85,956.05,965.65,1317621,2021-07-13
131,1626220800,961.1,978.4,961.1,977.15,1729994,2021-07-14
132,1626307200,979.0,981.0,972.05,973.6,979315,2021-07-15
133,1626393600,973.6,989.9,973.6,977.15,2087320,2021-07-16
134,1626652800,972.1,983.6,971.25,974.0,854347,2021-07-19
135,1626739200,972.0,974.1,952.65,955.15,1520300,2021-07-20
136,1626912000,958.1,958.95,946.65,949.9,1783069,2021-07-22
137,1626998400,952.0,957.7,946.95,948.0,1056183,2021-07-23
138,1627257600,948.0,960.0,947.0,950.55,1306026,2021-07-26
139,1627344000,952.5,958.5,909.0,913.1,3366104,2021-07-27
140,1627430400,921.6,921.6,886.65,889.9,5094903,2021-07-28
141,1627516800,894.35,899.95,872.0,883.1,4929314,2021-07-29
142,1627603200,885.1,929.9,877.75,920.05,6280365,2021-07-30
143,1627862400,928.3,933.6,913.4,921.05,2981630,2021-08-02
144,1627948800,925.0,929.55,918.5,928.15,2014511,2021-08-03
145,1628035200,928.15,942.5,927.0,939.65,2517694,2021-08-04
146,1628121600,944.2,953.0,932.0,945.4,4022548,2021-08-05
147,1628208000,939.0,939.0,909.0,911.3,9727673,2021-08-06
148,1628467200,912.1,920.0,897.4,918.65,3310964,2021-08-09
149,1628553600,920.0,923.8,905.0,912.6,2552532,2021-08-10
150,1628640000,912.9,914.0,891.05,909.85,2174054,2021-08-11
151,1628726400,912.0,916.2,903.7,905.3,2127392,2021-08-12
152,1628812800,906.0,910.95,892.35,894.4,2919925,2021-08-13
153,1629072000,896.0,901.1,886.05,888.25,1954152,2021-08-16
154,1629158400,891.0,906.3,889.9,904.65,3767678,2021-08-17
155,1629244800,900.2,910.7,900.0,908.85,2323095,2021-08-18
156,1629417600,908.9,909.05,887.0,890.85,2354874,2021-08-20
157,1629676800,898.0,908.0,888.65,898.35,2081206,2021-08-23
158,1629763200,903.0,919.55,897.65,917.65,2588128,2021-08-24
159,1629849600,917.0,923.6,905.95,912.6,1697757,2021-08-25
160,1629936000,912.6,916.75,906.3,911.3,1522032,2021-08-26
161,1630022400,913.8,925.45,907.5,923.9,1878603,2021-08-27
162,1630281600,924.0,936.5,920.45,934.7,2016968,2021-08-30
163,1630368000,935.0,949.7,930.3,947.8,2463088,2021-08-31
164,1630454400,949.0,954.9,920.0,922.85,4434153,2021-09-01
165,1630540800,927.0,960.0,923.4,955.25,3688123,2021-09-02
166,1630627200,956.1,963.0,930.65,941.1,3110583,2021-09-03
167,1630886400,945.85,958.0,942.65,950.2,1699875,2021-09-06
168,1630972800,950.2,957.3,944.05,950.5,1113880,2021-09-07
169,1631059200,948.0,953.15,940.0,951.8,1600457,2021-09-08
170,1631145600,951.15,952.1,926.0,949.3,3769007,2021-09-09
171,1631491200,946.0,953.9,942.55,950.45,865538,2021-09-13
172,1631577600,954.8,958.35,949.6,953.15,1373821,2021-09-14
173,1631664000,955.0,956.6,948.3,952.95,2509424,2021-09-15
174,1631750400,954.5,964.8,950.2,954.0,3574908,2021-09-16
175,1631836800,960.0,962.5,948.05,954.05,2006356,2021-09-17
176,1632096000,953.0,953.0,929.8,938.1,2308294,2021-09-20
177,1632182400,935.0,959.0,933.0,956.1,2438464,2021-09-21
178,1632268800,952.25,974.25,951.65,963.5,2267730,2021-09-22
179,1632355200,965.45,970.0,959.5,968.1,1297533,2021-09-23
180,1632441600,969.6,983.4,960.45,967.65,1803409,2021-09-24
181,1632700800,965.0,970.05,952.3,962.7,1217035,2021-09-27
182,1632787200,960.5,977.0,950.8,971.0,1542732,2021-09-28
183,1632873600,970.5,1005.0,965.15,987.6,4052980,2021-09-29
184,1632960000,988.0,999.75,976.35,983.55,2312926,2021-09-30
185,1633046400,980.0,991.9,973.1,986.2,1948517,2021-10-01
186,1633305600,986.0,996.95,954.9,957.5,4097873,2021-10-04
187,1633392000,961.8,961.9,928.45,934.55,4986700,2021-10-05
188,1633478400,935.55,938.55,911.15,913.45,2615582,2021-10-06
189,1633564800,920.0,922.25,898.0,916.05,7008049,2021-10-07
190,1633651200,923.0,929.45,911.65,917.1,2075219,2021-10-08
191,1633910400,922.8,923.15,910.0,913.75,1449593,2021-10-11
192,1633996800,913.5,924.7,907.85,915.95,1164581,2021-10-12
193,1634083200,921.65,924.45,912.05,913.5,1821818,2021-10-13
194,1634169600,917.45,920.5,909.9,911.35,913675,2021-10-14
195,1634515200,911.35,915.9,899.5,903.75,1913667,2021-10-18
196,1634601600,906.0,917.3,903.25,906.2,1360282,2021-10-19
197,1634688000,905.0,912.7,900.0,905.9,1941581,2021-10-20
198,1634774400,914.45,917.9,901.6,911.55,2723509,2021-10-21
199,1634860800,911.55,915.0,889.35,896.35,1360319,2021-10-22
200,1635120000,895.9,913.0,890.0,901.85,1901039,2021-10-25
201,1635206400,908.9,914.15,900.0,907.5,1405411,2021-10-26
202,1635292800,916.95,926.9,902.45,922.5,5111161,2021-10-27
203,1635379200,922.4,928.55,886.3,891.75,2224983,2021-10-28
204,1635465600,893.0,917.0,885.25,905.05,2783659,2021-10-29
205,1635724800,917.0,918.55,902.2,909.25,986133,2021-11-01
206,1635811200,910.0,912.85,900.5,903.4,1038025,2021-11-02
207,1635897600,909.55,914.7,903.7,912.65,1275433,2021-11-03
208,1635984000,912.65,914.25,908.85,910.7,96347,2021-11-04
209,1636329600,917.95,917.95,898.7,913.7,860650,2021-11-08
210,1636416000,913.0,925.0,909.65,914.15,843911,2021-11-09
211,1636502400,910.0,924.5,910.0,912.45,1597922,2021-11-10
212,1636588800,912.45,912.45,896.0,904.9,1180372,2021-11-11
213,1636675200,910.8,917.0,905.0,915.95,936613,2021-11-12
214,1636934400,915.0,939.85,910.1,938.15,2615304,2021-11-15
215,1637020800,943.15,943.9,919.0,921.75,1925000,2021-11-16
216,1637107200,921.75,921.75,901.0,905.35,1996857,2021-11-17
217,1637193600,905.3,907.0,891.0,892.3,1009418,2021-11-18
218,1637539200,893.0,909.0,883.0,895.4,1443344,2021-11-22
219,1637625600,891.7,918.55,890.0,910.6,1820473,2021-11-23
220,1637712000,911.0,915.4,891.35,893.45,1392190,2021-11-24
221,1637798400,894.0,902.45,884.0,899.95,1325422,2021-11-25
222,1637884800,892.0,976.05,890.65,966.7,14458893,2021-11-26
223,1638144000,974.0,998.0,956.0,965.0,8303735,2021-11-29
224,1638230400,965.0,984.0,958.6,971.3,4771579,2021-11-30
0,1638316800,980.75,986.7,921.85,928.15,3879683,2021-12-01
1,1638403200,937.95,937.95,917.5,921.25,2749084,2021-12-02
2,1638489600,930.0,930.0,908.3,912.05,2388529,2021-12-03
3,1638748800,915.1,915.8,892.5,894.95,1573419,2021-12-06
4,1638835200,898.3,898.3,884.0,889.25,2471419,2021-12-07
5,1638921600,895.0,902.0,890.3,897.95,1663728,2021-12-08
6,1639008000,900.0,902.0,890.05,894.5,1645541,2021-12-09
7,1639094400,895.0,901.0,891.0,893.9,947538,2021-12-10
8,1639353600,895.2,903.0,886.55,891.3,1785608,2021-12-13
9,1639440000,893.5,907.85,891.0,895.6,2651452,2021-12-14
10,1639526400,896.2,901.85,891.7,895.7,1192775,2021-12-15
11,1639612800,903.5,903.5,878.25,881.0,2280037,2021-12-16
12,1639699200,882.0,884.5,850.0,860.2,2824703,2021-12-17
13,1639958400,864.0,898.45,861.1,893.8,8501360,2021-12-20
14,1640044800,893.8,897.4,882.05,886.75,2301316,2021-12-21
15,1640131200,889.0,893.85,880.95,889.7,1271710,2021-12-22
16,1640217600,892.0,912.5,891.25,909.75,1970110,2021-12-23
17,1640304000,910.2,912.9,901.8,908.3,1114033,2021-12-24
18,1640563200,912.9,933.15,910.15,930.25,4596248,2021-12-27
19,1640649600,932.0,936.3,923.05,933.3,1907169,2021-12-28
